cell_r,cell_c,lon,lat,yield_2021_tha,n_px,elevation_m,bdod,cec,clay,nitrogen,phh2o,sand,silt,soc,bio_1,bio_4,bio_5,bio_12,bio_15,bio_10,prec_01,prec_02,prec_03,prec_04,prec_05,prec_06,prec_07,prec_08,prec_09,prec_10,prec_11,prec_12,tavg_01,tavg_02,tavg_03,tavg_04,tavg_05,tavg_06,tavg_07,tavg_08,tavg_09,tavg_10,tavg_11,tavg_12,GDD_01,GDD_02,GDD_03,GDD_04,GDD_05,GDD_06,GDD_07,GDD_08,GDD_09,GDD_10,GDD_11,GDD_12,GDD_gs,GDD_annual,gdd_ws,prec_ws,prec_cm,prec_cv,tseason,aridity_ws,y21_tmean,y21_prec,y21_t36,y21_p36,y21_gdd,y21_efd,y21_hot,ano_tmean,ano_prec,ano_gdd,ano_t36,ix_arid_silt,ix_gdd_clay,ix_preccv_elev
7,5,116.932375,40.036875,5.641,25,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870115,1124.36279296875,30.26000022888184,532.0,141.2589569091797,24.62733268737793,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.229024180059563,324.5999999999999,2903.7899448717944,14.105299518147454,3754.402333985531,148874.7351102564,40.57828441979719
7,6,116.934625,40.036875,5.236,25,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870115,1124.36279296875,30.26000022888184,532.0,141.2589569091797,24.62733268737793,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.229024180059563,324.5999999999999,2903.7899448717944,14.105299518147454,3754.402333985531,148874.7351102564,39.26930750302954
7,7,116.936875,40.036875,5.529,16,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870115,1124.36279296875,30.26000022888184,532.0,141.2589569091797,24.62733268737793,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.229024180059563,324.5999999999999,2903.7899448717944,14.105299518147454,3754.402333985531,148874.7351102564,40.57828441979719
7,8,116.939125,40.036875,5.681,16,28.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870115,1124.36279296875,30.26000022888184,532.0,141.2589569091797,24.62733268737793,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.229024180059563,324.5999999999999,2903.7899448717944,14.105299518147454,3754.402333985531,148874.7351102564,36.651353669494235
7,9,116.941375,40.036875,6.028,79,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870115,1124.36279296875,30.26000022888184,532.0,141.2589569091797,24.62733268737793,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.229024180059563,324.5999999999999,2903.7899448717944,14.105299518147454,3754.402333985531,148874.7351102564,39.26930750302954
7,10,116.943625,40.036875,5.977,50,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870115,1124.36279296875,30.26000022888184,532.0,141.2589569091797,24.62733268737793,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.229024180059563,324.5999999999999,2903.7899448717944,14.105299518147454,3754.402333985531,148874.7351102564,37.96033058626189
7,11,116.945875,40.036875,6.071,50,32.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870115,1124.36279296875,30.26000022888184,532.0,141.2589569091797,24.62733268737793,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.229024180059563,324.5999999999999,2903.7899448717944,14.105299518147454,3754.402333985531,148874.7351102564,41.88726133656484
7,16,116.957125,40.036875,6.288,30,27.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.556333541870115,1124.36279296875,30.26000022888184,532.0,141.2589569091797,24.62733268737793,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.229024180059563,324.5999999999999,2903.7899448717944,14.105299518147454,3620.316536343191,168132.16353247862,35.34237675272659
7,17,116.959375,40.036875,6.236,21,28.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.226074179296624,322.5999999999999,2903.7899448717944,14.10003275636767,3620.316536343191,168132.16353247862,36.651353669494235
7,21,116.968375,40.036875,5.463,16,30.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.226074179296624,322.5999999999999,2903.7899448717944,14.10003275636767,3620.316536343191,168132.16353247862,39.26930750302954
7,22,116.970625,40.036875,5.865,19,29.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.226074179296624,322.5999999999999,2903.7899448717944,14.10003275636767,3620.316536343191,168132.16353247862,37.96033058626189
7,23,116.972875,40.036875,6.09,34,27.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.226074179296624,322.5999999999999,2903.7899448717944,14.10003275636767,3620.316536343191,168132.16353247862,35.34237675272659
7,24,116.975125,40.036875,6.082,23,27.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.226074179296624,322.5999999999999,2903.7899448717944,14.10003275636767,3620.316536343191,168132.16353247862,35.34237675272659
7,25,116.977375,40.036875,6.025,37,27.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.226074179296624,322.5999999999999,2903.7899448717944,14.10003275636767,3620.316536343191,168132.16353247862,35.34237675272659
7,27,116.981875,40.036875,5.556,21,27.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.384657534246575,856.5999999999999,16.568032786885247,143.29999999999998,4749.9,54.0,13.0,11.226074179296624,322.5999999999999,2903.7899448717944,14.10003275636767,3620.316536343191,168132.16353247862,35.34237675272659
7,46,117.024625,40.036875,6.017,44,25.0,135.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.576666831970217,1128.4345703125,30.28400039672852,531.0,139.8108673095703,24.69599914550781,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.314794520547947,883.0999999999999,16.417213114754098,147.89999999999998,4726.3,53.0,13.0,11.157127837350926,352.0999999999999,2880.189944871795,13.947613200203318,3754.402333985531,148874.7351102564,32.724422919191284
7,47,117.026875,40.036875,6.017,63,26.0,135.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.576666831970217,1128.4345703125,30.28400039672852,531.0,139.8108673095703,24.69599914550781,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.314794520547947,883.0999999999999,16.417213114754098,147.89999999999998,4726.3,53.0,13.0,11.157127837350926,352.0999999999999,2880.189944871795,13.947613200203318,3754.402333985531,148874.7351102564,34.03339983595893
7,48,117.029125,40.036875,6.021,62,29.0,135.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.576666831970217,1128.4345703125,30.28400039672852,531.0,139.8108673095703,24.69599914550781,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.314794520547947,883.0999999999999,16.417213114754098,147.89999999999998,4726.3,53.0,13.0,11.157127837350926,352.0999999999999,2880.189944871795,13.947613200203318,3754.402333985531,148874.7351102564,37.96033058626189
7,49,117.031375,40.036875,6.02,39,27.0,135.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.576666831970217,1128.4345703125,30.28400039672852,531.0,139.8108673095703,24.69599914550781,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.314794520547947,883.0999999999999,16.417213114754098,147.89999999999998,4726.3,53.0,13.0,11.157127837350926,352.0999999999999,2880.189944871795,13.947613200203318,3754.402333985531,148874.7351102564,35.34237675272659
7,50,117.033625,40.036875,6.022,45,25.0,135.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.576666831970217,1128.4345703125,30.28400039672852,531.0,139.8108673095703,24.69599914550781,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.314794520547947,883.0999999999999,16.417213114754098,147.89999999999998,4726.3,53.0,13.0,11.157127837350926,352.0999999999999,2880.189944871795,13.947613200203318,3754.402333985531,148874.7351102564,32.724422919191284
7,51,117.035875,40.036875,6.02,37,28.0,135.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.576666831970217,1128.4345703125,30.28400039672852,531.0,139.8108673095703,24.69599914550781,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.314794520547947,883.0999999999999,16.417213114754098,147.89999999999998,4726.3,53.0,13.0,11.157127837350926,352.0999999999999,2880.189944871795,13.947613200203318,3754.402333985531,148874.7351102564,36.651353669494235
7,53,117.040375,40.036875,6.017,22,27.0,135.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.576666831970217,1128.4345703125,30.28400039672852,531.0,139.8108673095703,24.69599914550781,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.314794520547947,883.0999999999999,16.417213114754098,147.89999999999998,4726.3,53.0,13.0,11.157127837350926,352.0999999999999,2880.189944871795,13.947613200203318,3754.402333985531,148874.7351102564,35.34237675272659
7,59,117.053875,40.036875,6.004,42,22.0,135.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.63599967956543,1129.246826171875,30.371999740600582,534.0,138.50909423828125,24.77199935913086,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.314794520547947,883.0999999999999,16.417213114754098,147.89999999999998,4726.3,53.0,13.0,11.151194552591404,349.0999999999999,2880.189944871795,13.940013178841012,3754.402333985531,148874.7351102564,28.79749216888833
7,60,117.056125,40.036875,6.007,39,18.0,135.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.63599967956543,1129.246826171875,30.371999740600582,534.0,138.50909423828125,24.77199935913086,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.314794520547947,883.0999999999999,16.417213114754098,147.89999999999998,4726.3,53.0,13.0,11.151194552591404,349.0999999999999,2880.189944871795,13.940013178841012,3754.402333985531,148874.7351102564,23.561584501817723
7,62,117.060625,40.036875,5.987,16,18.0,135.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.63599967956543,1129.246826171875,30.371999740600582,534.0,138.50909423828125,24.77199935913086,3.5384615384615383,3.252136752136752,7.042735042735043,14.965811965811966,32.15384615384615,70.38888888888889,188.36752136752136,143.3846153846154,47.042735042735046,16.487179487179485,5.431623931623932,3.4914529914529915,-6.361128205128205,-3.047777777777778,3.6249059829059833,12.195658119658118,18.05904273504273,22.407350427350423,24.46651282051282,23.28705982905983,18.169299145299146,11.54948717948718,2.774376068376068,-3.902427350427351,0.0,0.0,0.0,67.38205128205128,249.83032393162392,372.22051282051285,448.461897008547,411.89885470085466,245.07897435897436,51.2374358974359,0.0,0.0,1794.8726183760684,1846.110055128205,740.6703239316239,156.75213675213675,449.1837606837607,1.3089769167676513,30.82764102564102,9.577556974452886,12.314794520547947,883.0999999999999,16.417213114754098,147.89999999999998,4726.3,53.0,13.0,11.151194552591404,349.0999999999999,2880.189944871795,13.940013178841012,3754.402333985531,148874.7351102564,23.561584501817723
